SD_SUB_SYSTEM,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,HP_Priority,HP_Description,HP_Location
LS-02,EL,EBL-02-EJB1_2-1,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-02-EJB1-1,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-02-EJB2_1-2,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-02-EJB2_2-2,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-02-EJB2-2,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-02-EJB3_1-3,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-02-EJB3_2-3,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-02-EJB3-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-JB1_1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-JB1_2-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-JB1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-JB2_1-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-JB2_2-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-JB2-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-JB3_1-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-JB3_2-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-JB3-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-RJB1_1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-RJB1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-RJB2_1-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-RJB2_2-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-RJB2_3-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-02-RJB2-2,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-03-EJB1_1-1,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-03-EJB1_2-1,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-03-EJB1-1,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-03-EJB2_1-2,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-03-EJB2-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-03-JB1_1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-03-JB1_2-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-03-JB1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-03-JB2_1-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-03-JB2-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-03-RJB1_1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-03-RJB1_2-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-03-RJB1-1,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-04-EJB1_1-3,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-04-EJB1_2-3,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-04-EJB1-3,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-04-EJB2-4,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-04-JB1_1-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-04-JB1_2-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-04-JB1-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-04-JB2-4,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-04-RJB1_1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-04-RJB1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-04-RJB2-2,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-05-EJB1_1-5,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-05-EJB1-5,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-05-EJB2_1-6,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-05-EJB2_2-6,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-05-EJB2_3-6,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-05-EJB2-6,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-05-EJB3-7,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-JB1_1-5,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-JB1-5,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-JB2_1-6,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-JB2_2-6,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-JB2_3-6,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-JB2-6,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-JB3-7,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-RJB1_1-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-RJB1_2-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-RJB1-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-RJB2_1-4,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-RJB2_2-4,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-RJB2_3-4,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-05-RJB2-4,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-06-EJB1_1-3,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-06-EJB1_2-3,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-06-EJB1-3,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-06-EJB2_1-4,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-06-EJB2_2-4,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-06-EJB2_3-4,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-06-EJB2-4,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-06-JB1_1-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-06-JB1_2-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-06-JB1-3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-06-JB2_1-4,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-06-JB2_2-4,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-06-JB2_3-4,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-06-JB2-4,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-06-RJB1_1-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-06-RJB1_2-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-06-RJB1-2,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-07-EJB1_1-1,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-07-EJB1-1,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-07-EJB2_1-2,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBL-07-EJB2-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-07-JB1_1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-07-JB1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-07-JB2_1-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-07-JB2-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-07-RJB1_1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-07-RJB1-1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-07-RJB2_1-2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBL-07-RJB2-2,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBP-00-ELP-01,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBP-00-ELP-02,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBP-00-ELP-03,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBP-00-ELP-04,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-00-HTP-01,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-00-HTP-02_1,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-00-HTP-02_2,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-00-HTP-03,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-00-LP-01,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-00-LP-02,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-00-LP-03,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-00-LP-04,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-00-RP-01,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-00-RP-02,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-00-RP-03,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-00-RP-04,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-00-SLP-01,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBP-AH-EDP-01,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-AH-HDP-01,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-C2001-MF-1,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-C2001-MF-2,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-CN2002-PSB,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-CN2003_1-PSB,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-CN2003_2-PSB,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-CN3001-PSB,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-CR-EDP-01,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBP-CR-ELP-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-CR-FACP-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-CR-FECP-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-CR-HDP-01_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-CR-HDP-01_2,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-CR-HDP-01_3,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-CR-HDP-02,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-CR-LP-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-CR-SIP-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-CR-UPS-01_BY_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-CR-UPS-01_BY_2,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-CR-UPS-01B_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-CR-UPS-01B_2,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-DG-5701_1_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-DG-5701_1_2,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-DG-5701_1_3,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-DG-5701_1_4,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-DG-5701_1_5,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-DG-5701_1_6,Power Cable B,,Hold (Matrial Shortage),
120-08,EL,EBP-DG-5701_2_1,Power Cable B,,Hold (Matrial Shortage),
120-08,EL,EBP-DG-5701_2_2,Power Cable B,,Hold (Matrial Shortage),
120-08,EL,EBP-DG-5701_2_3,Power Cable B,,Hold (Matrial Shortage),
120-08,EL,EBP-DG-5701_2_4,Power Cable B,,Hold (Matrial Shortage),
120-08,EL,EBP-DG-5701_2_5,Power Cable B,,Hold (Matrial Shortage),
120-08,EL,EBP-DG-5701_2_6,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-DG5701-CP-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-DG5701-CP-02,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-F&G-UPS-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-FT2001-MP-2,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-FT2002-MP-2,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-FT7001A-MP-1B,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-FT7001B-MP-1B,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-FT8001A-MP-1B,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-FT8001B-MP-1B,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-H-3012,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-LAB-DP-01,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBP-LAB-ELP-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-LAB-FACP-01,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-LAB-HDP-01_1,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-LAB-HDP-01_2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-LAB-LP-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-LP-FL7101-01,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-MB-8001B,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MOV-30101,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MOV-30103,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MOV-30105,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MOV-30107,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MOV-HV1003,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MOV-HV2098,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MP-3001,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MP-3013,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MP-3015,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MP-5012A,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MP-5012B,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MP-5070A,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MP-5070B,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MP-7001C-RD,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MP-7051A,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MP-7051B,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MP-7052A,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MP-7052B,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MP-7060A,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MP-7060B,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MP-7070A,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MP-7070B,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MP-7101A,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-MP-7101B,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-MP-8402,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-MP-8405A,Power Cable B,,Deleted BY ENG,
120-03,EL,EBP-MP-8405B,Power Cable B,,Deleted BY ENG,
120-07,EL,EBP-MSR-0001,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MX-7050,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MX-7060,Power Cable B,,Hold (Matrial Shortage),
120-02,EL,EBP-MX-7070,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-P7001C-MP-1B,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK7502-MB-1A,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK7502-MB-1B,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK8002-MP-1A,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK8002-MP-1B,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK8002-MX-1,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK8003-MP-1A,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK8003-MP-1B,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK8003-MX-1,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK8004-MP-1A,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK8004-MP-1B,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK8004-MX-1,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK8005-MP-1A,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-PK8005-MP-1B,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-CH-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-CH-01B,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-E_I-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-EDP-01,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBP-SS-ELP-01,Power Cable B,,Hold (Matrial Shortage),
LS-02,EL,EBP-SS-EMLP-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-EMLP-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-ESWB3A-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-ESWB3B-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-FACP-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-FECP-01,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-SS-HDP-01_1,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-SS-HDP-01_2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-SS-LP-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-LSP-01,Power Cable B,,Deleted BY ENG,
120-07,EL,EBP-SS-MLP-01_AS,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-SS-MLP-01A_1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-SS-MLP-01A_2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-SS-MLP-01A_3,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-SS-MLP-01B_1,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-SS-MLP-01B_2,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-SS-MLP-01B_3,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-NGR1A-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-NGR1B-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-PDCS-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-PRB-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-SWB2A-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-SWB2B-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-SWB3A-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-SWB3A-02_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-SWB3A-03_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-SWB3A-04_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-SWB3A-05_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-SWB3B-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-SWB3B-02_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-SWB3B-03_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-SWB3B-04_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-SWB3B-05_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR1A-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR1B-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR2A-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR2A-02_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR2A-03_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR2A-04_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR2A-05_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR2A-06_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR2B-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR2B-02_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR2B-03_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR2B-04_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR2B-05_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR2B-06_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-TR3-02,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-SS-TR3A-01_1,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-SS-TR3A-01_2,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-SS-TR3A-01_3,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-UPS-01,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-UPS-01_AS,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,EBP-SS-UPS-01_BY,Power Cable B,,Hold (Matrial Shortage),
120-03,EL,EBP-WH-DP-01,Power Cable B,,Deleted BY ENG,
120-07,EL,EBP-WH-EDP-01,Power Cable B,,Deleted BY ENG,
120-03,EL,EBP-WS-DP-01,Power Cable B,,Deleted BY ENG,
LS-02,EL,EBP-YO-ELP-01,Power Cable B,,Hold (Matrial Shortage),
LS-01,EL,EBP-YO-LP-01,Power Cable B,,Hold (Matrial Shortage),
120-12,EL,ECC-CR-ESP-01_1,Power Cable B,,Hold (Matrial Shortage),
120-12,EL,ECC-CR-ESP-01_2,Power Cable B,,Hold (Matrial Shortage),
120-08,EL,ECC-DG-5701_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-DG-5701_2,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-DG-5701_3,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-FT2001-MP-2_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-FT2002-MP-2_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-FT7001A-MP-1B_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-FT7001B-MP-1B_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-FT8001A-MP-1B_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-FT8001B-MP-1B_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-MP-3001_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-MP-3013_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-MP-3015_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-MP-5012A_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-MP-5012B_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-MP-7101A_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-MP-7101B_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-P7001C-MP-1B_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-SS-ESWB3A-01_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-SS-ESWB3A-01_4,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-SS-ESWB3AB-01_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-SS-ESWB3AB-01_2_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-SS-ESWB3AB-01_2_2,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-SS-ESWB3B-01_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-SS-ESWB3B-01E_1,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-SS-ESWB3B-01E_2,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-SS-ESWB3B-01E_3,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-SS-ESWB3B-01E_4,Power Cable B,,Hold (Matrial Shortage),
120-07,EL,ECC-SS-PDCS01-3_6,Power Cable B,,Hold (Matrial Shortage),
120-01,EL,ECC-SS-SWB2B-01_21,Power Cable B,,Deleted BY ENG,
TEL-11,EL,ECP-00-CamJB-01,Comminucation Cable,,Hold (Matrial Shortage),
TEL-11,EL,ECP-00-CamJB-02,Comminucation Cable,,Hold (Matrial Shortage),
TEL-11,EL,ECP-00-CamJB-03,Comminucation Cable,,Hold (Matrial Shortage),
TEL-11,EL,ECP-00-CamJB-04,Comminucation Cable,,Hold (Matrial Shortage),
TEL-11,EL,ECP-00-CamJB-05,Comminucation Cable,,Hold (Matrial Shortage),
TEL-11,EL,ECP-00-CamJB-06,Comminucation Cable,,Hold (Matrial Shortage),
TEL-11,EL,ECP-00-CamJB-07,Comminucation Cable,,Hold (Matrial Shortage),
TEL-11,EL,ECP-00-CamJB-08,Comminucation Cable,,Hold (Matrial Shortage),
TEL-11,EL,ECP-00-CamJB-09,Comminucation Cable,,Hold (Matrial Shortage),
TEL-11,EL,ECP-00-CamJB-10,Comminucation Cable,,Hold (Matrial Shortage),
TEL-11,EL,ECP-00-CamJB-11,Comminucation Cable,,Hold (Matrial Shortage),
TEL-11,EL,ECP-00-CamJB-12,Comminucation Cable,,Hold (Matrial Shortage),
TEL-11,EL,ECP-00-CamJB-13,Comminucation Cable,,Hold (Matrial Shortage),
